Zip Code,Median income (dollars)
ZCTA5 24185,68343
ZCTA5 24201,38068
ZCTA5 24202,51031
ZCTA5 24210,45417
ZCTA5 24211,69652
ZCTA5 24216,28542
ZCTA5 24219,51868
ZCTA5 24220,44375
ZCTA5 24221,51250
ZCTA5 24224,38725
ZCTA5 24225,22939
ZCTA5 24226,34250
ZCTA5 24228,35108
ZCTA5 24230,44081
ZCTA5 24236,35338
ZCTA5 24237,22473
ZCTA5 24239,31406
ZCTA5 24243,48553
ZCTA5 24244,35713
ZCTA5 24245,42500
ZCTA5 24246,30487
ZCTA5 24248,42500
ZCTA5 24250,40519
ZCTA5 24251,45565
ZCTA5 24256,26453
ZCTA5 24258,41250
ZCTA5 24260,29911
ZCTA5 24263,35148
ZCTA5 24266,41245
ZCTA5 24269,41750
ZCTA5 24270,45603
ZCTA5 24271,30417
ZCTA5 24272,19191
ZCTA5 24273,30577
ZCTA5 24277,29714
ZCTA5 24279,36121
ZCTA5 24280,56548
ZCTA5 24281,31250
ZCTA5 24282,30852
ZCTA5 24283,34289
ZCTA5 24290,39702
ZCTA5 24292,32667
ZCTA5 24293,43411
ZCTA5 24301,51190
ZCTA5 24311,36125
ZCTA5 24312,27418
ZCTA5 24313,37176
ZCTA5 24314,46186
ZCTA5 24315,53022
ZCTA5 24317,38116
ZCTA5 24318,57321
ZCTA5 24319,46938
ZCTA5 24322,83889
ZCTA5 24323,49875
ZCTA5 24324,70272
ZCTA5 24325,63421
ZCTA5 24326,36250
ZCTA5 24328,44853
ZCTA5 24330,36940
ZCTA5 24333,41806
ZCTA5 24340,51533
ZCTA5 24343,45233
ZCTA5 24347,54650
ZCTA5 24348,42466
ZCTA5 24350,41910
ZCTA5 24351,17094
ZCTA5 24352,50069
ZCTA5 24354,38069
ZCTA5 24360,66723
ZCTA5 24361,59167
ZCTA5 24363,45063
ZCTA5 24366,45776
ZCTA5 24368,56629
ZCTA5 24370,38200
ZCTA5 24374,41125
ZCTA5 24375,49667
ZCTA5 24377,46597
ZCTA5 24378,30337
ZCTA5 24380,43546
ZCTA5 24381,52346
ZCTA5 24382,47126
ZCTA5 24401,53578
ZCTA5 24413,48224
ZCTA5 24416,41298
ZCTA5 24421,77159
ZCTA5 24422,43977
ZCTA5 24426,46707
ZCTA5 24430,22128
ZCTA5 24431,46199
ZCTA5 24432,67083
ZCTA5 24433,49063
ZCTA5 24435,51115
ZCTA5 24437,71305
ZCTA5 24439,40439
ZCTA5 24440,58321
ZCTA5 24441,66167
ZCTA5 24445,48988
ZCTA5 24448,40972
ZCTA5 24450,60980
ZCTA5 24457,26131
ZCTA5 24458,33571
ZCTA5 24459,87841
ZCTA5 24464,29231
ZCTA5 24465,57813
ZCTA5 24467,77946
ZCTA5 24471,54839
ZCTA5 24472,31845
ZCTA5 24473,37500
ZCTA5 24474,50179
ZCTA5 24476,83317
ZCTA5 24477,64107
ZCTA5 24479,65347
ZCTA5 24482,59250
ZCTA5 24483,72281
ZCTA5 24484,55962
ZCTA5 24485,65341
ZCTA5 24486,57280
ZCTA5 24487,68092
ZCTA5 24501,39256
ZCTA5 24502,52768
ZCTA5 24503,75445
ZCTA5 24504,41096
ZCTA5 24517,41610
ZCTA5 24520,51733
ZCTA5 24521,64271
ZCTA5 24522,55684
ZCTA5 24523,55896
ZCTA5 24526,60427
ZCTA5 24527,60263
ZCTA5 24528,47903
ZCTA5 24529,51489
ZCTA5 24530,54167
ZCTA5 24531,51008
ZCTA5 24534,34250
ZCTA5 24536,96771
ZCTA5 24538,53618
ZCTA5 24539,47390
ZCTA5 24540,39790
ZCTA5 24541,41061
ZCTA5 24549,55272
ZCTA5 24550,63086
ZCTA5 24551,81332
ZCTA5 24553,56587
ZCTA5 24554,49577
ZCTA5 24555,34620
ZCTA5 24556,61250
ZCTA5 24557,40754
ZCTA5 24558,33596
ZCTA5 24562,63162
ZCTA5 24563,42808
ZCTA5 24565,41310
ZCTA5 24566,54250
ZCTA5 24569,51207
ZCTA5 24571,59640
ZCTA5 24572,53856
ZCTA5 24574,53021
ZCTA5 24577,33727
ZCTA5 24578,52892
ZCTA5 24579,45978
ZCTA5 24580,46941
ZCTA5 24586,47188
ZCTA5 24588,52616
ZCTA5 24589,44191
ZCTA5 24590,72675
ZCTA5 24592,46956
ZCTA5 24593,76591
ZCTA5 24594,52688
ZCTA5 24595,106184
ZCTA5 24597,44728
ZCTA5 24598,63527
ZCTA5 24599,34967
ZCTA5 24602,44792
ZCTA5 24603,29554
ZCTA5 24604,17664
ZCTA5 24605,46433
ZCTA5 24606,66250
ZCTA5 24607,58182
ZCTA5 24609,42939
ZCTA5 24613,36406
ZCTA5 24614,36750
ZCTA5 24620,27118
ZCTA5 24622,22232
ZCTA5 24630,46784
ZCTA5 24631,43293
ZCTA5 24634,26250
ZCTA5 24635,20357
ZCTA5 24637,56887
ZCTA5 24639,39583
ZCTA5 24641,29830
ZCTA5 24646,40898
ZCTA5 24649,33372
ZCTA5 24651,47703
ZCTA5 24656,41029
ZCTA5 24657,16452
ZCTA5 24701,34660
ZCTA5 24712,36902
ZCTA5 24714,38750
ZCTA5 24715,33333
ZCTA5 24716,32113
ZCTA5 24724,56313
ZCTA5 24726,21504
ZCTA5 24729,36078
ZCTA5 24736,37596
ZCTA5 24737,14464
ZCTA5 24738,75203
ZCTA5 24740,45488
ZCTA5 24747,32650
ZCTA5 24801,24517
ZCTA5 24808,41750
ZCTA5 24815,24094
ZCTA5 24817,19956
ZCTA5 24818,38488
ZCTA5 24822,48828
ZCTA5 24823,39432
ZCTA5 24827,46809
ZCTA5 24828,31350
ZCTA5 24831,51500
ZCTA5 24836,40493
ZCTA5 24839,41250
ZCTA5 24844,16061
ZCTA5 24845,33795
ZCTA5 24848,26042
ZCTA5 24849,31183
ZCTA5 24851,36284
ZCTA5 24853,34125
ZCTA5 24862,14219
ZCTA5 24868,19212
ZCTA5 24869,28390
ZCTA5 24870,41636
ZCTA5 24872,24512
ZCTA5 24873,65024
ZCTA5 24874,46650
ZCTA5 24878,24013
ZCTA5 24879,29314
ZCTA5 24880,40669
ZCTA5 24881,35933
ZCTA5 24882,71989
ZCTA5 24884,31009
ZCTA5 24892,24784
ZCTA5 24894,22171
ZCTA5 24901,43066
ZCTA5 24910,36190
ZCTA5 24915,37059
ZCTA5 24916,63635
ZCTA5 24918,52800
ZCTA5 24924,40208
ZCTA5 24925,26382
ZCTA5 24927,18170
ZCTA5 24931,25625
ZCTA5 24934,40781
ZCTA5 24935,28644
ZCTA5 24938,65524
ZCTA5 24941,48168
ZCTA5 24944,43056
ZCTA5 24945,31048
ZCTA5 24946,54297
ZCTA5 24951,50278
ZCTA5 24954,31726
ZCTA5 24957,230566
ZCTA5 24963,55862
ZCTA5 24966,44196
ZCTA5 24970,38654
ZCTA5 24974,28073
ZCTA5 24976,44073
ZCTA5 24977,37188
ZCTA5 24983,30881
ZCTA5 24986,35288
ZCTA5 24991,47146
ZCTA5 25003,54672
ZCTA5 25005,67604
ZCTA5 25007,38819
ZCTA5 25009,27480
ZCTA5 25011,39079
ZCTA5 25015,43813
ZCTA5 25019,34597
ZCTA5 25021,16667
ZCTA5 25022,53050
ZCTA5 25024,24224
ZCTA5 25028,37614
ZCTA5 25030,51042
ZCTA5 25031,45750
ZCTA5 25033,48462
ZCTA5 25035,26479
ZCTA5 25039,37079
ZCTA5 25040,78125
ZCTA5 25043,29500
ZCTA5 25044,42328
ZCTA5 25045,32565
ZCTA5 25047,22148
ZCTA5 25053,50000
ZCTA5 25057,41691
ZCTA5 25059,62750
ZCTA5 25060,32750
ZCTA5 25062,21563
ZCTA5 25063,33854
ZCTA5 25064,42857
ZCTA5 25067,44345
ZCTA5 25070,64563
ZCTA5 25071,55117
ZCTA5 25075,22000
ZCTA5 25081,75813
ZCTA5 25082,76581
ZCTA5 25085,32031
ZCTA5 25086,49853
ZCTA5 25102,45923
ZCTA5 25106,29583
ZCTA5 25109,35594
ZCTA5 25110,45220
ZCTA5 25111,23636
ZCTA5 25113,29286
ZCTA5 25114,12153
ZCTA5 25115,34208
ZCTA5 25118,46131
ZCTA5 25121,36648
ZCTA5 25123,44911
ZCTA5 25124,63576
ZCTA5 25125,55329
ZCTA5 25130,41406
ZCTA5 25133,28438
ZCTA5 25136,28457
ZCTA5 25140,21053
ZCTA5 25142,65625
ZCTA5 25143,44126
ZCTA5 25148,47778
ZCTA5 25154,55324
ZCTA5 25156,32537
ZCTA5 25159,43185
ZCTA5 25160,39012
ZCTA5 25161,24167
ZCTA5 25162,54306
ZCTA5 25164,42604
ZCTA5 25165,83241
ZCTA5 25168,76493
ZCTA5 25169,40052
ZCTA5 25173,24938
ZCTA5 25177,44501
ZCTA5 25181,33036
ZCTA5 25186,37011
ZCTA5 25193,54750
ZCTA5 25202,57786
ZCTA5 25204,41750
ZCTA5 25205,27125
ZCTA5 25206,65764
ZCTA5 25208,30464
ZCTA5 25209,26115
ZCTA5 25213,70302
ZCTA5 25234,40324
ZCTA5 25239,40580
ZCTA5 25241,86875
ZCTA5 25243,49219
ZCTA5 25244,53977
ZCTA5 25247,50598
ZCTA5 25248,50164
ZCTA5 25252,51389
ZCTA5 25253,55982
ZCTA5 25259,43933
ZCTA5 25260,30938
ZCTA5 25262,47625
ZCTA5 25264,46786
ZCTA5 25265,39776
ZCTA5 25266,45375
ZCTA5 25267,24551
ZCTA5 25270,36618
ZCTA5 25271,48576
ZCTA5 25275,59226
ZCTA5 25276,33121
ZCTA5 25286,44511
ZCTA5 25287,43203
ZCTA5 25301,18415
ZCTA5 25302,39898
ZCTA5 25303,53583
ZCTA5 25304,66364
ZCTA5 25306,52426
ZCTA5 25309,46852
ZCTA5 25311,45745
ZCTA5 25312,40124
ZCTA5 25313,52903
ZCTA5 25314,69583
ZCTA5 25315,42159
ZCTA5 25320,36399
ZCTA5 25401,40727
ZCTA5 25403,70000
ZCTA5 25404,57767
ZCTA5 25405,82357
ZCTA5 25411,60525
ZCTA5 25413,66584
ZCTA5 25414,90654
ZCTA5 25419,73139
ZCTA5 25420,76731
ZCTA5 25422,32268
ZCTA5 25425,79141
ZCTA5 25427,71336
ZCTA5 25428,69877
ZCTA5 25430,71049
ZCTA5 25432,50000
ZCTA5 25434,65425
ZCTA5 25437,95921
ZCTA5 25438,69821
ZCTA5 25442,100163
ZCTA5 25443,87179
ZCTA5 25446,138641
ZCTA5 25501,47604
ZCTA5 25502,52941
ZCTA5 25503,56250
ZCTA5 25504,54272
ZCTA5 25505,14623
ZCTA5 25506,36453
ZCTA5 25507,40020
ZCTA5 25508,47417
ZCTA5 25510,73214
ZCTA5 25511,25590
ZCTA5 25512,33213
ZCTA5 25514,40274
ZCTA5 25515,43780
ZCTA5 25517,25921
ZCTA5 25520,29850
ZCTA5 25521,50625
ZCTA5 25523,35417
ZCTA5 25524,26289
ZCTA5 25526,68011
ZCTA5 25529,54091
ZCTA5 25530,46219
ZCTA5 25535,70707
ZCTA5 25537,40483
ZCTA5 25540,19191
ZCTA5 25541,48837
ZCTA5 25545,71734
ZCTA5 25550,56709
ZCTA5 25555,57391
ZCTA5 25557,27010
ZCTA5 25559,35368
ZCTA5 25560,89504
ZCTA5 25564,100799
ZCTA5 25565,28286
ZCTA5 25570,34000
ZCTA5 25571,47778
ZCTA5 25573,51188
ZCTA5 25601,44035
ZCTA5 25606,40278
ZCTA5 25607,23309
ZCTA5 25608,50321
ZCTA5 25611,21215
ZCTA5 25617,36793
ZCTA5 25621,39609
ZCTA5 25625,51795
ZCTA5 25628,32070
ZCTA5 25630,24625
ZCTA5 25632,23750
ZCTA5 25634,29250
ZCTA5 25635,45164
ZCTA5 25637,37723
ZCTA5 25638,63472
ZCTA5 25639,40259
ZCTA5 25644,51080
ZCTA5 25646,29844
ZCTA5 25647,36406
ZCTA5 25649,46750
ZCTA5 25650,60000
ZCTA5 25651,20000
ZCTA5 25652,24408
ZCTA5 25653,40208
ZCTA5 25661,32205
ZCTA5 25669,25655
ZCTA5 25670,38199
ZCTA5 25671,45769
ZCTA5 25674,23203
ZCTA5 25676,28250
ZCTA5 25678,37588
ZCTA5 25688,56538
ZCTA5 25692,28796
ZCTA5 25696,44896
ZCTA5 25701,40020
ZCTA5 25702,26590
ZCTA5 25703,19902
ZCTA5 25704,42166
ZCTA5 25705,46609
ZCTA5 25801,47148
ZCTA5 25812,37880
ZCTA5 25813,39077
ZCTA5 25818,36894
ZCTA5 25820,41895
ZCTA5 25823,29707
ZCTA5 25825,58821
ZCTA5 25827,44817
ZCTA5 25831,59250
ZCTA5 25832,69113
ZCTA5 25837,73125
ZCTA5 25840,47723
ZCTA5 25841,35240
ZCTA5 25843,105852
ZCTA5 25844,69545
ZCTA5 25845,43787
ZCTA5 25846,25347
ZCTA5 25848,51433
ZCTA5 25849,42545
ZCTA5 25854,50214
ZCTA5 25864,50000
ZCTA5 25865,32454
ZCTA5 25868,86023
ZCTA5 25871,23681
ZCTA5 25873,31176
ZCTA5 25875,50461
ZCTA5 25879,65195
ZCTA5 25880,38779
ZCTA5 25882,47413
ZCTA5 25901,43071
ZCTA5 25904,16743
ZCTA5 25906,38427
ZCTA5 25908,55795
ZCTA5 25913,48292
ZCTA5 25915,30000
ZCTA5 25916,23947
ZCTA5 25917,40700
ZCTA5 25918,59604
ZCTA5 25921,28360
ZCTA5 25922,54400
ZCTA5 25928,27977
ZCTA5 25932,73920
ZCTA5 25938,59625
ZCTA5 25942,45750
ZCTA5 25951,32176
ZCTA5 25958,43125
ZCTA5 25962,37472
ZCTA5 25969,46705
ZCTA5 25971,53542
ZCTA5 25972,15726
ZCTA5 25976,49506
ZCTA5 25978,52788
ZCTA5 25979,26576
ZCTA5 25981,24395
ZCTA5 25984,24659
ZCTA5 25985,48750
ZCTA5 26003,49178
ZCTA5 26030,42500
ZCTA5 26031,38276
ZCTA5 26032,55417
ZCTA5 26033,41650
ZCTA5 26034,45203
ZCTA5 26035,40184
ZCTA5 26036,141048
ZCTA5 26037,47148
ZCTA5 26038,73922
ZCTA5 26039,57026
ZCTA5 26040,36170
ZCTA5 26041,42317
ZCTA5 26047,48018
ZCTA5 26050,23597
ZCTA5 26055,26567
ZCTA5 26056,76184
ZCTA5 26059,63882
ZCTA5 26060,62639
ZCTA5 26062,51136
ZCTA5 26070,48138
ZCTA5 26074,34423
ZCTA5 26075,40208
ZCTA5 26101,39239
ZCTA5 26104,43164
ZCTA5 26105,54213
ZCTA5 26133,82946
ZCTA5 26134,50125
ZCTA5 26136,35469
ZCTA5 26137,50667
ZCTA5 26141,39500
ZCTA5 26142,55547
ZCTA5 26143,46359
ZCTA5 26146,74853
ZCTA5 26147,50750
ZCTA5 26149,50000
ZCTA5 26150,55000
ZCTA5 26151,25000
ZCTA5 26155,44898
ZCTA5 26159,50968
ZCTA5 26160,57333
ZCTA5 26161,55192
ZCTA5 26164,38243
ZCTA5 26167,30556
ZCTA5 26169,66667
ZCTA5 26170,51027
ZCTA5 26175,49396
ZCTA5 26178,37230
ZCTA5 26180,52708
ZCTA5 26181,59926
ZCTA5 26184,66875
ZCTA5 26187,74310
ZCTA5 26201,43253
ZCTA5 26202,29875
ZCTA5 26205,41622
ZCTA5 26206,23723
ZCTA5 26208,43125
ZCTA5 26209,66094
ZCTA5 26218,39833
ZCTA5 26222,40658
ZCTA5 26224,66875
ZCTA5 26234,32386
ZCTA5 26237,32188
ZCTA5 26238,30469
ZCTA5 26241,43698
ZCTA5 26250,40678
ZCTA5 26253,49363
ZCTA5 26254,41696
ZCTA5 26257,52212
ZCTA5 26260,51481
ZCTA5 26261,28906
ZCTA5 26264,39302
ZCTA5 26267,49474
ZCTA5 26269,49250
ZCTA5 26270,30608
ZCTA5 26271,40625
ZCTA5 26273,36750
ZCTA5 26275,29489
ZCTA5 26276,50612
ZCTA5 26278,55443
ZCTA5 26280,39375
ZCTA5 26282,31389
ZCTA5 26283,47452
ZCTA5 26285,35625
ZCTA5 26287,46276
ZCTA5 26288,37670
ZCTA5 26291,99130
ZCTA5 26292,44063
ZCTA5 26293,113315
ZCTA5 26294,37241
ZCTA5 26301,45061
ZCTA5 26320,42105
ZCTA5 26321,26008
ZCTA5 26323,23700
ZCTA5 26327,41929
ZCTA5 26330,81831
ZCTA5 26335,66573
ZCTA5 26337,41429
ZCTA5 26338,58788
ZCTA5 26339,20972
ZCTA5 26342,41250
ZCTA5 26343,34395
ZCTA5 26346,52500
ZCTA5 26347,57727
ZCTA5 26348,19118
ZCTA5 26349,50167
ZCTA5 26351,40556
ZCTA5 26354,49006
ZCTA5 26362,40387
ZCTA5 26369,80962
ZCTA5 26372,53750
ZCTA5 26374,48194
ZCTA5 26378,53571
ZCTA5 26384,62704
ZCTA5 26385,68788
ZCTA5 26386,49690
ZCTA5 26404,13872
ZCTA5 26405,37250
ZCTA5 26408,88565
ZCTA5 26410,54357
ZCTA5 26411,65435
ZCTA5 26412,44271
ZCTA5 26415,56486
ZCTA5 26416,37919
ZCTA5 26419,43615
ZCTA5 26421,44063
ZCTA5 26422,58688
ZCTA5 26424,40924
ZCTA5 26425,52850
ZCTA5 26426,48469
ZCTA5 26431,48469
ZCTA5 26435,22375
ZCTA5 26436,43295
ZCTA5 26440,52713
ZCTA5 26443,75862
ZCTA5 26444,45064
ZCTA5 26447,33000
ZCTA5 26448,55000
ZCTA5 26451,61875
ZCTA5 26452,40975
ZCTA5 26456,50357
ZCTA5 26501,55906
ZCTA5 26505,41594
ZCTA5 26508,74120
ZCTA5 26519,50556
ZCTA5 26525,74750
ZCTA5 26534,28547
ZCTA5 26537,44554
ZCTA5 26541,58438
ZCTA5 26542,48880
ZCTA5 26547,54536
ZCTA5 26554,52308
ZCTA5 26559,60714
ZCTA5 26562,41016
ZCTA5 26563,36397
ZCTA5 26570,53264
ZCTA5 26571,74667
ZCTA5 26574,46523
ZCTA5 26575,27917
ZCTA5 26576,82125
ZCTA5 26581,51667
ZCTA5 26582,44952
ZCTA5 26585,60750
ZCTA5 26587,65568
ZCTA5 26588,53775
ZCTA5 26590,83964
ZCTA5 26591,64737
ZCTA5 26601,41938
ZCTA5 26610,37721
ZCTA5 26617,26726
ZCTA5 26619,29286
ZCTA5 26621,40982
ZCTA5 26623,54147
ZCTA5 26624,47733
ZCTA5 26627,15722
ZCTA5 26629,49191
ZCTA5 26636,38696
ZCTA5 26651,41350
ZCTA5 26662,38478
ZCTA5 26676,62219
ZCTA5 26678,51780
ZCTA5 26679,37276
ZCTA5 26681,27409
ZCTA5 26691,64142
ZCTA5 26704,62526
ZCTA5 26705,46250
ZCTA5 26707,36071
ZCTA5 26710,62600
ZCTA5 26711,58828
ZCTA5 26716,80133
ZCTA5 26717,40050
ZCTA5 26719,54782
ZCTA5 26722,45221
ZCTA5 26726,51871
ZCTA5 26739,53272
ZCTA5 26743,49008
ZCTA5 26750,35250
ZCTA5 26753,51455
ZCTA5 26755,33000
ZCTA5 26757,40064
ZCTA5 26761,23496
ZCTA5 26763,53929
ZCTA5 26764,45100
ZCTA5 26767,40179
ZCTA5 26801,38714
ZCTA5 26802,32083
ZCTA5 26804,35179
ZCTA5 26807,49550
ZCTA5 26808,83722
ZCTA5 26812,55208
ZCTA5 26814,54605
ZCTA5 26815,41625
ZCTA5 26818,47885
ZCTA5 26833,48750
ZCTA5 26836,45022
ZCTA5 26845,67738
ZCTA5 26847,41527
ZCTA5 26851,53125
ZCTA5 26852,40938
ZCTA5 26855,43068
ZCTA5 26865,66591
ZCTA5 26866,63056
ZCTA5 26884,31875
ZCTA5 27006,80347
ZCTA5 27007,79219
ZCTA5 27009,78026
ZCTA5 27011,44301
ZCTA5 27012,85814
ZCTA5 27013,47241
ZCTA5 27014,45417
ZCTA5 27016,50449
ZCTA5 27017,55787
ZCTA5 27018,54278
ZCTA5 27019,60532
ZCTA5 27020,45833
ZCTA5 27021,54024
ZCTA5 27022,43259
ZCTA5 27023,78024
ZCTA5 27024,42246
ZCTA5 27025,45686
ZCTA5 27027,34965
ZCTA5 27028,54131
ZCTA5 27030,37922
ZCTA5 27040,79578
ZCTA5 27041,51343
ZCTA5 27042,54816
ZCTA5 27043,62137
ZCTA5 27045,58854
ZCTA5 27046,41359
ZCTA5 27047,56296
ZCTA5 27048,54167
ZCTA5 27050,63333
ZCTA5 27051,47197
ZCTA5 27052,46097
ZCTA5 27053,53495
ZCTA5 27054,73232
ZCTA5 27055,50310
ZCTA5 27101,39557
ZCTA5 27103,53349
ZCTA5 27104,66418
ZCTA5 27105,33168
ZCTA5 27106,56775
ZCTA5 27107,45011
ZCTA5 27127,50113
ZCTA5 27201,75781
ZCTA5 27203,36512
ZCTA5 27205,52631
ZCTA5 27207,57201
ZCTA5 27208,39750
ZCTA5 27209,40927
ZCTA5 27212,56293
ZCTA5 27214,67823
ZCTA5 27215,55441
ZCTA5 27217,45233
ZCTA5 27229,40875
ZCTA5 27231,61406
ZCTA5 27233,65787
ZCTA5 27235,94115
ZCTA5 27239,51403
ZCTA5 27242,34886
ZCTA5 27243,67233
ZCTA5 27244,59643
ZCTA5 27248,47195
ZCTA5 27249,62684
ZCTA5 27252,47813
ZCTA5 27253,48592
ZCTA5 27258,53194
ZCTA5 27260,31490
ZCTA5 27262,48734
ZCTA5 27263,47424
ZCTA5 27265,60912
ZCTA5 27278,80700
ZCTA5 27281,56007
ZCTA5 27282,75877
ZCTA5 27283,67426
ZCTA5 27284,65394
ZCTA5 27288,42787
ZCTA5 27291,70221
ZCTA5 27292,42382
ZCTA5 27295,50426
ZCTA5 27298,49515
ZCTA5 27299,52311
ZCTA5 27301,63690
ZCTA5 27302,62263
ZCTA5 27305,45991
ZCTA5 27306,52861
ZCTA5 27310,138025
ZCTA5 27311,32449
ZCTA5 27312,75677
ZCTA5 27313,69113
ZCTA5 27314,71094
ZCTA5 27315,55804
ZCTA5 27316,41438
ZCTA5 27317,47678
ZCTA5 27320,45955
ZCTA5 27325,44710
ZCTA5 27326,51902
ZCTA5 27330,50836
ZCTA5 27332,61523
ZCTA5 27341,46399
ZCTA5 27343,80625
ZCTA5 27344,44440
ZCTA5 27349,59519
ZCTA5 27350,51351
ZCTA5 27355,54551
ZCTA5 27356,45694
ZCTA5 27357,59545
ZCTA5 27358,99450
ZCTA5 27360,49474
ZCTA5 27370,57303
ZCTA5 27371,50532
ZCTA5 27376,64524
ZCTA5 27377,74938
ZCTA5 27379,36861
ZCTA5 27401,36029
ZCTA5 27403,51807
ZCTA5 27405,39203
ZCTA5 27406,44625
ZCTA5 27407,50050
ZCTA5 27408,69625
ZCTA5 27409,45516
ZCTA5 27410,71445
ZCTA5 27455,76887
ZCTA5 27501,57390
ZCTA5 27502,115718
ZCTA5 27503,72056
ZCTA5 27504,49591
ZCTA5 27505,59648
ZCTA5 27507,44969
ZCTA5 27508,37150
ZCTA5 27509,59536
ZCTA5 27510,56339
ZCTA5 27511,81579
ZCTA5 27513,99585
ZCTA5 27514,82813
ZCTA5 27516,86926
ZCTA5 27517,93636
ZCTA5 27518,108937
ZCTA5 27519,136019
ZCTA5 27520,71964
ZCTA5 27521,45154
ZCTA5 27522,64898
ZCTA5 27523,90862
ZCTA5 27524,56957
ZCTA5 27525,51395
ZCTA5 27526,80335
ZCTA5 27527,91452
ZCTA5 27529,69313
ZCTA5 27530,44085
ZCTA5 27534,47735
ZCTA5 27536,32882
ZCTA5 27537,47314
ZCTA5 27539,110579
ZCTA5 27540,110692
ZCTA5 27541,61343
ZCTA5 27542,51843
ZCTA5 27544,60534
ZCTA5 27545,68003
ZCTA5 27546,52346
ZCTA5 27549,51109
ZCTA5 27551,52014
ZCTA5 27553,29681
ZCTA5 27555,26813
ZCTA5 27557,47344
ZCTA5 27559,56250
ZCTA5 27560,98049
ZCTA5 27562,121389
ZCTA5 27563,34087
ZCTA5 27565,48035
ZCTA5 27568,45625
ZCTA5 27569,53062
ZCTA5 27571,117911
ZCTA5 27572,85227
ZCTA5 27573,43644
ZCTA5 27574,59402
ZCTA5 27576,41250
ZCTA5 27577,46949
ZCTA5 27581,60263
ZCTA5 27583,63050
ZCTA5 27587,103434
ZCTA5 27589,36515
ZCTA5 27591,65776
ZCTA5 27592,74496
ZCTA5 27596,81028
ZCTA5 27597,66007
ZCTA5 27601,58144
ZCTA5 27603,72775
ZCTA5 27604,69644
ZCTA5 27605,59508
ZCTA5 27606,62204
ZCTA5 27607,79134
ZCTA5 27608,119211
ZCTA5 27609,67130
ZCTA5 27610,54072
ZCTA5 27612,81681
ZCTA5 27613,101806
ZCTA5 27614,107588
ZCTA5 27615,88894
ZCTA5 27616,66578
ZCTA5 27617,86859
ZCTA5 27701,44510
ZCTA5 27703,70440
ZCTA5 27704,50631
ZCTA5 27705,53879
ZCTA5 27707,56215
ZCTA5 27709,152250
ZCTA5 27712,84199
ZCTA5 27713,79009
ZCTA5 27801,37539
ZCTA5 27803,46614
ZCTA5 27804,50792
ZCTA5 27805,45221
ZCTA5 27806,34787
ZCTA5 27807,47742
ZCTA5 27808,86531
ZCTA5 27809,52036
ZCTA5 27810,42904
ZCTA5 27812,41397
ZCTA5 27813,47212
ZCTA5 27814,70078
ZCTA5 27816,30365
ZCTA5 27817,51820
ZCTA5 27818,41445
ZCTA5 27819,31589
ZCTA5 27820,47775
ZCTA5 27821,25526
ZCTA5 27822,47702
ZCTA5 27823,29815
ZCTA5 27824,45556
ZCTA5 27825,36875
ZCTA5 27826,32756
ZCTA5 27827,78299
ZCTA5 27828,52121
ZCTA5 27829,48038
ZCTA5 27830,45718
ZCTA5 27831,30114
ZCTA5 27832,37753
ZCTA5 27834,40138
ZCTA5 27837,74146
ZCTA5 27839,33390
ZCTA5 27840,35521
ZCTA5 27841,16250
ZCTA5 27842,66411
ZCTA5 27843,40341
ZCTA5 27844,30909
ZCTA5 27845,40631
ZCTA5 27846,43683
ZCTA5 27847,22885
ZCTA5 27849,37103
ZCTA5 27850,47188
ZCTA5 27851,45842
ZCTA5 27852,54934
ZCTA5 27853,32917
ZCTA5 27855,43842
ZCTA5 27856,57532
ZCTA5 27857,44938
ZCTA5 27858,49996
ZCTA5 27860,65821
ZCTA5 27861,23393
ZCTA5 27862,48182
ZCTA5 27863,70714
ZCTA5 27864,43399
ZCTA5 27865,74318
ZCTA5 27866,62031
ZCTA5 27869,32883
ZCTA5 27870,38209
ZCTA5 27871,38648
ZCTA5 27874,27437
ZCTA5 27876,40253
ZCTA5 27878,31442
ZCTA5 27879,55278
ZCTA5 27880,71899
ZCTA5 27881,31750
ZCTA5 27882,45385
ZCTA5 27883,49412
ZCTA5 27884,63673
ZCTA5 27885,48029
ZCTA5 27886,41869
ZCTA5 27888,36164
ZCTA5 27889,44056
ZCTA5 27890,36058
ZCTA5 27891,49490
ZCTA5 27892,40259
ZCTA5 27893,34401
ZCTA5 27896,63026
ZCTA5 27897,59279
ZCTA5 27909,54455
ZCTA5 27910,38854
ZCTA5 27915,26729
ZCTA5 27916,66083
ZCTA5 27917,32321
ZCTA5 27920,59359
ZCTA5 27921,62817
ZCTA5 27922,47188
ZCTA5 27923,55667
ZCTA5 27924,33592
ZCTA5 27925,42683
ZCTA5 27926,41690
ZCTA5 27927,65000
ZCTA5 27928,37261
ZCTA5 27929,99537
ZCTA5 27932,41640
ZCTA5 27935,66154
ZCTA5 27936,35916
ZCTA5 27937,46129
ZCTA5 27938,39803
ZCTA5 27939,62992
ZCTA5 27941,53409
ZCTA5 27942,45417
ZCTA5 27943,70721
ZCTA5 27944,51085
ZCTA5 27946,80362
ZCTA5 27947,77250
ZCTA5 27948,67227
ZCTA5 27949,87571
ZCTA5 27950,61188
ZCTA5 27953,46786
ZCTA5 27954,53429
ZCTA5 27956,77563
ZCTA5 27958,88586
ZCTA5 27959,78235
ZCTA5 27962,27266
ZCTA5 27964,56952
