"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
390219,MSPB-1,0.951887,,07/01/2020,12/31/2020
390220,MSPB-1,0.951445,,07/01/2020,12/31/2020
390222,MSPB-1,N/A,1,07/01/2020,12/31/2020
390223,MSPB-1,0.950479,,07/01/2020,12/31/2020
390225,MSPB-1,N/A,1,07/01/2020,12/31/2020
390226,MSPB-1,0.883415,,07/01/2020,12/31/2020
390228,MSPB-1,0.941199,,07/01/2020,12/31/2020
390231,MSPB-1,0.923579,,07/01/2020,12/31/2020
390233,MSPB-1,0.941969,,07/01/2020,12/31/2020
390237,MSPB-1,1.021288,,07/01/2020,12/31/2020
390256,MSPB-1,0.988462,,07/01/2020,12/31/2020
390258,MSPB-1,1.045684,,07/01/2020,12/31/2020
390265,MSPB-1,1.006169,,07/01/2020,12/31/2020
390266,MSPB-1,1.098214,,07/01/2020,12/31/2020
390267,MSPB-1,1.059265,,07/01/2020,12/31/2020
390268,MSPB-1,0.880607,,07/01/2020,12/31/2020
390270,MSPB-1,0.958413,,07/01/2020,12/31/2020
390272,MSPB-1,N/A,1,07/01/2020,12/31/2020
390278,MSPB-1,N/A,1,07/01/2020,12/31/2020
390304,MSPB-1,N/A,1,07/01/2020,12/31/2020
390307,MSPB-1,0.923220,,07/01/2020,12/31/2020
390312,MSPB-1,N/A,1,07/01/2020,12/31/2020
390316,MSPB-1,0.955859,,07/01/2020,12/31/2020
390321,MSPB-1,N/A,1,07/01/2020,12/31/2020
390322,MSPB-1,0.856979,,07/01/2020,12/31/2020
390323,MSPB-1,1.006044,,07/01/2020,12/31/2020
390324,MSPB-1,0.870153,,07/01/2020,12/31/2020
390325,MSPB-1,0.934757,,07/01/2020,12/31/2020
390326,MSPB-1,0.908719,,07/01/2020,12/31/2020
390327,MSPB-1,N/A,1,07/01/2020,12/31/2020
390328,MSPB-1,1.007002,,07/01/2020,12/31/2020
390329,MSPB-1,0.985863,,07/01/2020,12/31/2020
390330,MSPB-1,0.934872,,07/01/2020,12/31/2020
390331,MSPB-1,N/A,1,07/01/2020,12/31/2020
390332,MSPB-1,0.963131,,07/01/2020,12/31/2020
390333,MSPB-1,N/A,1,07/01/2020,12/31/2020
410004,MSPB-1,1.035057,,07/01/2020,12/31/2020
410005,MSPB-1,1.031290,,07/01/2020,12/31/2020
410006,MSPB-1,1.085179,,07/01/2020,12/31/2020
410007,MSPB-1,0.984966,,07/01/2020,12/31/2020
410008,MSPB-1,0.994375,,07/01/2020,12/31/2020
410009,MSPB-1,1.041906,,07/01/2020,12/31/2020
410010,MSPB-1,N/A,1,07/01/2020,12/31/2020
410011,MSPB-1,0.970904,,07/01/2020,12/31/2020
410012,MSPB-1,0.974147,,07/01/2020,12/31/2020
410013,MSPB-1,0.920097,,07/01/2020,12/31/2020
420002,MSPB-1,N/A,1,07/01/2020,12/31/2020
420004,MSPB-1,0.992661,,07/01/2020,12/31/2020
420005,MSPB-1,N/A,1,07/01/2020,12/31/2020
420007,MSPB-1,1.047885,,07/01/2020,12/31/2020
420009,MSPB-1,0.903645,,07/01/2020,12/31/2020
420010,MSPB-1,0.898751,,07/01/2020,12/31/2020
420011,MSPB-1,N/A,1,07/01/2020,12/31/2020
420015,MSPB-1,0.877454,,07/01/2020,12/31/2020
420018,MSPB-1,0.925752,,07/01/2020,12/31/2020
420019,MSPB-1,N/A,1,07/01/2020,12/31/2020
420020,MSPB-1,N/A,1,07/01/2020,12/31/2020
420023,MSPB-1,0.900048,,07/01/2020,12/31/2020
420026,MSPB-1,0.918188,,07/01/2020,12/31/2020
420027,MSPB-1,0.969470,,07/01/2020,12/31/2020
420030,MSPB-1,0.880887,,07/01/2020,12/31/2020
420033,MSPB-1,N/A,1,07/01/2020,12/31/2020
420036,MSPB-1,1.008148,,07/01/2020,12/31/2020
420037,MSPB-1,N/A,1,07/01/2020,12/31/2020
420038,MSPB-1,N/A,1,07/01/2020,12/31/2020
420043,MSPB-1,1.039546,,07/01/2020,12/31/2020
420048,MSPB-1,0.845339,,07/01/2020,12/31/2020
420049,MSPB-1,0.958696,,07/01/2020,12/31/2020
420051,MSPB-1,0.990961,,07/01/2020,12/31/2020
420053,MSPB-1,N/A,1,07/01/2020,12/31/2020
420055,MSPB-1,N/A,1,07/01/2020,12/31/2020
420065,MSPB-1,1.071712,,07/01/2020,12/31/2020
420066,MSPB-1,N/A,1,07/01/2020,12/31/2020
420067,MSPB-1,0.949596,,07/01/2020,12/31/2020
420068,MSPB-1,1.010153,,07/01/2020,12/31/2020
420070,MSPB-1,1.066465,,07/01/2020,12/31/2020
420071,MSPB-1,1.052555,,07/01/2020,12/31/2020
420072,MSPB-1,N/A,1,07/01/2020,12/31/2020
420073,MSPB-1,1.004814,,07/01/2020,12/31/2020
420078,MSPB-1,1.014010,,07/01/2020,12/31/2020
420079,MSPB-1,0.999156,,07/01/2020,12/31/2020
420080,MSPB-1,1.025928,,07/01/2020,12/31/2020
420082,MSPB-1,N/A,1,07/01/2020,12/31/2020
420085,MSPB-1,0.963256,,07/01/2020,12/31/2020
420086,MSPB-1,0.983292,,07/01/2020,12/31/2020
420087,MSPB-1,1.063801,,07/01/2020,12/31/2020
420089,MSPB-1,N/A,1,07/01/2020,12/31/2020
420091,MSPB-1,0.937203,,07/01/2020,12/31/2020
420098,MSPB-1,0.960043,,07/01/2020,12/31/2020
420101,MSPB-1,N/A,1,07/01/2020,12/31/2020
420102,MSPB-1,N/A,1,07/01/2020,12/31/2020
420103,MSPB-1,N/A,1,07/01/2020,12/31/2020
420104,MSPB-1,N/A,1,07/01/2020,12/31/2020
420105,MSPB-1,1.081323,,07/01/2020,12/31/2020
420106,MSPB-1,0.860653,,07/01/2020,12/31/2020
420107,MSPB-1,N/A,1,07/01/2020,12/31/2020
420108,MSPB-1,N/A,1,07/01/2020,12/31/2020
420109,MSPB-1,N/A,1,07/01/2020,12/31/2020
420110,MSPB-1,0.912034,,07/01/2020,12/31/2020
430005,MSPB-1,0.914355,,07/01/2020,12/31/2020
430008,MSPB-1,0.841638,,07/01/2020,12/31/2020
430012,MSPB-1,1.011330,,07/01/2020,12/31/2020
430013,MSPB-1,1.061539,,07/01/2020,12/31/2020
430014,MSPB-1,1.023224,,07/01/2020,12/31/2020
430015,MSPB-1,0.980694,,07/01/2020,12/31/2020
430016,MSPB-1,1.073135,,07/01/2020,12/31/2020
430027,MSPB-1,1.096469,,07/01/2020,12/31/2020
430048,MSPB-1,0.939239,,07/01/2020,12/31/2020
430077,MSPB-1,0.998530,,07/01/2020,12/31/2020
430083,MSPB-1,N/A,1,07/01/2020,12/31/2020
430084,MSPB-1,N/A,1,07/01/2020,12/31/2020
430089,MSPB-1,1.044226,,07/01/2020,12/31/2020
430090,MSPB-1,0.922536,,07/01/2020,12/31/2020
430091,MSPB-1,0.891495,,07/01/2020,12/31/2020
430095,MSPB-1,1.055368,,07/01/2020,12/31/2020
430097,MSPB-1,0.890959,,07/01/2020,12/31/2020
440001,MSPB-1,N/A,1,07/01/2020,12/31/2020
440002,MSPB-1,1.067479,,07/01/2020,12/31/2020
440003,MSPB-1,1.034163,,07/01/2020,12/31/2020
440006,MSPB-1,1.119665,,07/01/2020,12/31/2020
440007,MSPB-1,N/A,1,07/01/2020,12/31/2020
440008,MSPB-1,N/A,1,07/01/2020,12/31/2020
440009,MSPB-1,0.971974,,07/01/2020,12/31/2020
440010,MSPB-1,N/A,1,07/01/2020,12/31/2020
440011,MSPB-1,1.021424,,07/01/2020,12/31/2020
440012,MSPB-1,0.959695,,07/01/2020,12/31/2020
440015,MSPB-1,0.955344,,07/01/2020,12/31/2020
440016,MSPB-1,1.131708,,07/01/2020,12/31/2020
440017,MSPB-1,0.994254,,07/01/2020,12/31/2020
440018,MSPB-1,1.073239,,07/01/2020,12/31/2020
440020,MSPB-1,1.031755,,07/01/2020,12/31/2020
440029,MSPB-1,0.974723,,07/01/2020,12/31/2020
440030,MSPB-1,1.007077,,07/01/2020,12/31/2020
440031,MSPB-1,0.895211,,07/01/2020,12/31/2020
440033,MSPB-1,N/A,1,07/01/2020,12/31/2020
440034,MSPB-1,0.985193,,07/01/2020,12/31/2020
440035,MSPB-1,1.065871,,07/01/2020,12/31/2020
440039,MSPB-1,1.030374,,07/01/2020,12/31/2020
440040,MSPB-1,N/A,1,07/01/2020,12/31/2020
440046,MSPB-1,1.006565,,07/01/2020,12/31/2020
440048,MSPB-1,1.024010,,07/01/2020,12/31/2020
440049,MSPB-1,0.971595,,07/01/2020,12/31/2020
440050,MSPB-1,1.004609,,07/01/2020,12/31/2020
440053,MSPB-1,1.000835,,07/01/2020,12/31/2020
440056,MSPB-1,0.977777,,07/01/2020,12/31/2020
440057,MSPB-1,N/A,1,07/01/2020,12/31/2020
440058,MSPB-1,1.151545,,07/01/2020,12/31/2020
440059,MSPB-1,1.006730,,07/01/2020,12/31/2020
440060,MSPB-1,N/A,1,07/01/2020,12/31/2020
440061,MSPB-1,0.938071,,07/01/2020,12/31/2020
440063,MSPB-1,1.024203,,07/01/2020,12/31/2020
440065,MSPB-1,1.027618,,07/01/2020,12/31/2020
440068,MSPB-1,0.982368,,07/01/2020,12/31/2020
440072,MSPB-1,0.962291,,07/01/2020,12/31/2020
440073,MSPB-1,1.071434,,07/01/2020,12/31/2020
440081,MSPB-1,0.919504,,07/01/2020,12/31/2020
440082,MSPB-1,1.020257,,07/01/2020,12/31/2020
440084,MSPB-1,0.866432,,07/01/2020,12/31/2020
440091,MSPB-1,0.932280,,07/01/2020,12/31/2020
440102,MSPB-1,0.970697,,07/01/2020,12/31/2020
440104,MSPB-1,1.048915,,07/01/2020,12/31/2020
440109,MSPB-1,1.270442,,07/01/2020,12/31/2020
440110,MSPB-1,0.812191,,07/01/2020,12/31/2020
440111,MSPB-1,N/A,1,07/01/2020,12/31/2020
440120,MSPB-1,0.915411,,07/01/2020,12/31/2020
440125,MSPB-1,0.930696,,07/01/2020,12/31/2020
440130,MSPB-1,1.033934,,07/01/2020,12/31/2020
440131,MSPB-1,0.984473,,07/01/2020,12/31/2020
440132,MSPB-1,0.892226,,07/01/2020,12/31/2020
440137,MSPB-1,1.017366,,07/01/2020,12/31/2020
440144,MSPB-1,0.956358,,07/01/2020,12/31/2020
440148,MSPB-1,N/A,1,07/01/2020,12/31/2020
440150,MSPB-1,0.940120,,07/01/2020,12/31/2020
440151,MSPB-1,1.075153,,07/01/2020,12/31/2020
440152,MSPB-1,1.051933,,07/01/2020,12/31/2020
440153,MSPB-1,0.921211,,07/01/2020,12/31/2020
440156,MSPB-1,0.993454,,07/01/2020,12/31/2020
440161,MSPB-1,1.043257,,07/01/2020,12/31/2020
440173,MSPB-1,0.987352,,07/01/2020,12/31/2020
440175,MSPB-1,1.082688,,07/01/2020,12/31/2020
440176,MSPB-1,N/A,1,07/01/2020,12/31/2020
440183,MSPB-1,N/A,1,07/01/2020,12/31/2020
440184,MSPB-1,0.975120,,07/01/2020,12/31/2020
440185,MSPB-1,0.967689,,07/01/2020,12/31/2020
440187,MSPB-1,0.998324,,07/01/2020,12/31/2020
440192,MSPB-1,N/A,1,07/01/2020,12/31/2020
440193,MSPB-1,1.068015,,07/01/2020,12/31/2020
440194,MSPB-1,0.982077,,07/01/2020,12/31/2020
440197,MSPB-1,1.105547,,07/01/2020,12/31/2020
440200,MSPB-1,N/A,1,07/01/2020,12/31/2020
440218,MSPB-1,0.977039,,07/01/2020,12/31/2020
440227,MSPB-1,1.011242,,07/01/2020,12/31/2020
440228,MSPB-1,1.169776,,07/01/2020,12/31/2020
440235,MSPB-1,N/A,1,07/01/2020,12/31/2020
450002,MSPB-1,1.013706,,07/01/2020,12/31/2020
450007,MSPB-1,1.006371,,07/01/2020,12/31/2020
450010,MSPB-1,1.127874,,07/01/2020,12/31/2020
450011,MSPB-1,1.091598,,07/01/2020,12/31/2020
450015,MSPB-1,0.884604,,07/01/2020,12/31/2020
450018,MSPB-1,0.931058,,07/01/2020,12/31/2020
450021,MSPB-1,1.015891,,07/01/2020,12/31/2020
450023,MSPB-1,1.168737,,07/01/2020,12/31/2020
450024,MSPB-1,1.128049,,07/01/2020,12/31/2020
450028,MSPB-1,1.027050,,07/01/2020,12/31/2020
450029,MSPB-1,0.980480,,07/01/2020,12/31/2020
450032,MSPB-1,1.036523,,07/01/2020,12/31/2020
450033,MSPB-1,1.026132,,07/01/2020,12/31/2020
450034,MSPB-1,1.068116,,07/01/2020,12/31/2020
450035,MSPB-1,1.136835,,07/01/2020,12/31/2020
450039,MSPB-1,1.133139,,07/01/2020,12/31/2020
450040,MSPB-1,1.089591,,07/01/2020,12/31/2020
450042,MSPB-1,1.028332,,07/01/2020,12/31/2020
450044,MSPB-1,0.999999,,07/01/2020,12/31/2020
450046,MSPB-1,1.026591,,07/01/2020,12/31/2020
450051,MSPB-1,1.074335,,07/01/2020,12/31/2020
450054,MSPB-1,0.980927,,07/01/2020,12/31/2020
450055,MSPB-1,0.895091,,07/01/2020,12/31/2020
450056,MSPB-1,1.104440,,07/01/2020,12/31/2020
450058,MSPB-1,1.027552,,07/01/2020,12/31/2020
450064,MSPB-1,1.084161,,07/01/2020,12/31/2020
450068,MSPB-1,1.093047,,07/01/2020,12/31/2020
450072,MSPB-1,0.968865,,07/01/2020,12/31/2020
450078,MSPB-1,N/A,1,07/01/2020,12/31/2020
450079,MSPB-1,0.912931,,07/01/2020,12/31/2020
450080,MSPB-1,1.215323,,07/01/2020,12/31/2020
450082,MSPB-1,1.049820,,07/01/2020,12/31/2020
450083,MSPB-1,1.110108,,07/01/2020,12/31/2020
450085,MSPB-1,1.010233,,07/01/2020,12/31/2020
450087,MSPB-1,0.987956,,07/01/2020,12/31/2020
450090,MSPB-1,1.017720,,07/01/2020,12/31/2020
450092,MSPB-1,N/A,1,07/01/2020,12/31/2020
450097,MSPB-1,1.062891,,07/01/2020,12/31/2020
450099,MSPB-1,0.865231,,07/01/2020,12/31/2020
450101,MSPB-1,0.954781,,07/01/2020,12/31/2020
450102,MSPB-1,1.073554,,07/01/2020,12/31/2020
450104,MSPB-1,1.085375,,07/01/2020,12/31/2020
450107,MSPB-1,0.945524,,07/01/2020,12/31/2020
450108,MSPB-1,N/A,1,07/01/2020,12/31/2020
450119,MSPB-1,1.089634,,07/01/2020,12/31/2020
450124,MSPB-1,1.044187,,07/01/2020,12/31/2020
450128,MSPB-1,1.023212,,07/01/2020,12/31/2020
450132,MSPB-1,1.089633,,07/01/2020,12/31/2020
450133,MSPB-1,1.009946,,07/01/2020,12/31/2020
450135,MSPB-1,1.006144,,07/01/2020,12/31/2020
450137,MSPB-1,1.032671,,07/01/2020,12/31/2020
450143,MSPB-1,N/A,1,07/01/2020,12/31/2020
450144,MSPB-1,N/A,1,07/01/2020,12/31/2020
450148,MSPB-1,1.014561,,07/01/2020,12/31/2020
450152,MSPB-1,1.036207,,07/01/2020,12/31/2020
450154,MSPB-1,0.827336,,07/01/2020,12/31/2020
450155,MSPB-1,N/A,1,07/01/2020,12/31/2020
450162,MSPB-1,N/A,1,07/01/2020,12/31/2020
450163,MSPB-1,1.169168,,07/01/2020,12/31/2020
450165,MSPB-1,1.053537,,07/01/2020,12/31/2020
450176,MSPB-1,1.073101,,07/01/2020,12/31/2020
450184,MSPB-1,0.998983,,07/01/2020,12/31/2020
450187,MSPB-1,0.937108,,07/01/2020,12/31/2020
450193,MSPB-1,1.027580,,07/01/2020,12/31/2020
450194,MSPB-1,1.128655,,07/01/2020,12/31/2020
450196,MSPB-1,1.083976,,07/01/2020,12/31/2020
450200,MSPB-1,1.189772,,07/01/2020,12/31/2020
450203,MSPB-1,0.936117,,07/01/2020,12/31/2020
450209,MSPB-1,1.048208,,07/01/2020,12/31/2020
450210,MSPB-1,N/A,1,07/01/2020,12/31/2020
450211,MSPB-1,0.900163,,07/01/2020,12/31/2020
450213,MSPB-1,0.997320,,07/01/2020,12/31/2020
450222,MSPB-1,1.137160,,07/01/2020,12/31/2020
450229,MSPB-1,1.085734,,07/01/2020,12/31/2020
450231,MSPB-1,1.027647,,07/01/2020,12/31/2020
450235,MSPB-1,N/A,1,07/01/2020,12/31/2020
450236,MSPB-1,1.068090,,07/01/2020,12/31/2020
450237,MSPB-1,1.072129,,07/01/2020,12/31/2020
450241,MSPB-1,N/A,1,07/01/2020,12/31/2020
450253,MSPB-1,N/A,1,07/01/2020,12/31/2020
450271,MSPB-1,1.133551,,07/01/2020,12/31/2020
450272,MSPB-1,1.079908,,07/01/2020,12/31/2020
450289,MSPB-1,1.090226,,07/01/2020,12/31/2020
450292,MSPB-1,0.947751,,07/01/2020,12/31/2020
450324,MSPB-1,0.996230,,07/01/2020,12/31/2020
450330,MSPB-1,1.160676,,07/01/2020,12/31/2020
450346,MSPB-1,1.060578,,07/01/2020,12/31/2020
450347,MSPB-1,1.177851,,07/01/2020,12/31/2020
450348,MSPB-1,N/A,1,07/01/2020,12/31/2020
450351,MSPB-1,1.037114,,07/01/2020,12/31/2020
450352,MSPB-1,1.120194,,07/01/2020,12/31/2020
450358,MSPB-1,1.002144,,07/01/2020,12/31/2020
450369,MSPB-1,N/A,1,07/01/2020,12/31/2020
450370,MSPB-1,N/A,1,07/01/2020,12/31/2020
450372,MSPB-1,1.041617,,07/01/2020,12/31/2020
450379,MSPB-1,1.354821,,07/01/2020,12/31/2020
450388,MSPB-1,1.047969,,07/01/2020,12/31/2020
450389,MSPB-1,0.980195,,07/01/2020,12/31/2020
450395,MSPB-1,N/A,1,07/01/2020,12/31/2020
450399,MSPB-1,N/A,1,07/01/2020,12/31/2020
450400,MSPB-1,N/A,1,07/01/2020,12/31/2020
450403,MSPB-1,1.091467,,07/01/2020,12/31/2020
450411,MSPB-1,N/A,1,07/01/2020,12/31/2020
450419,MSPB-1,0.893746,,07/01/2020,12/31/2020
450422,MSPB-1,N/A,1,07/01/2020,12/31/2020
450424,MSPB-1,1.039906,,07/01/2020,12/31/2020
450431,MSPB-1,1.095347,,07/01/2020,12/31/2020
450447,MSPB-1,0.993863,,07/01/2020,12/31/2020
450451,MSPB-1,N/A,1,07/01/2020,12/31/2020
450460,MSPB-1,N/A,1,07/01/2020,12/31/2020
450462,MSPB-1,1.080175,,07/01/2020,12/31/2020
450465,MSPB-1,1.194145,,07/01/2020,12/31/2020
450469,MSPB-1,1.164859,,07/01/2020,12/31/2020
450475,MSPB-1,1.057091,,07/01/2020,12/31/2020
450484,MSPB-1,0.939967,,07/01/2020,12/31/2020
450489,MSPB-1,0.879908,,07/01/2020,12/31/2020
450498,MSPB-1,N/A,1,07/01/2020,12/31/2020
450508,MSPB-1,1.172162,,07/01/2020,12/31/2020
450518,MSPB-1,1.087719,,07/01/2020,12/31/2020
450537,MSPB-1,1.206601,,07/01/2020,12/31/2020
450539,MSPB-1,1.012810,,07/01/2020,12/31/2020
450563,MSPB-1,0.948570,,07/01/2020,12/31/2020
450565,MSPB-1,1.105050,,07/01/2020,12/31/2020
450571,MSPB-1,0.996669,,07/01/2020,12/31/2020
450573,MSPB-1,N/A,1,07/01/2020,12/31/2020
450578,MSPB-1,N/A,1,07/01/2020,12/31/2020
450584,MSPB-1,0.959082,,07/01/2020,12/31/2020
450586,MSPB-1,N/A,1,07/01/2020,12/31/2020
450587,MSPB-1,1.009136,,07/01/2020,12/31/2020
450596,MSPB-1,0.981391,,07/01/2020,12/31/2020
450597,MSPB-1,N/A,1,07/01/2020,12/31/2020
450604,MSPB-1,0.908306,,07/01/2020,12/31/2020
450610,MSPB-1,1.082525,,07/01/2020,12/31/2020
450617,MSPB-1,1.096775,,07/01/2020,12/31/2020
450634,MSPB-1,0.988341,,07/01/2020,12/31/2020
450638,MSPB-1,1.118914,,07/01/2020,12/31/2020
450639,MSPB-1,1.041655,,07/01/2020,12/31/2020
450641,MSPB-1,N/A,1,07/01/2020,12/31/2020
450643,MSPB-1,N/A,1,07/01/2020,12/31/2020
450644,MSPB-1,1.038570,,07/01/2020,12/31/2020
450647,MSPB-1,1.038381,,07/01/2020,12/31/2020
450651,MSPB-1,1.100938,,07/01/2020,12/31/2020
450653,MSPB-1,0.979497,,07/01/2020,12/31/2020
450654,MSPB-1,N/A,1,07/01/2020,12/31/2020
450656,MSPB-1,0.941153,,07/01/2020,12/31/2020
450658,MSPB-1,N/A,1,07/01/2020,12/31/2020
450659,MSPB-1,1.061797,,07/01/2020,12/31/2020
450661,MSPB-1,1.055361,,07/01/2020,12/31/2020
450662,MSPB-1,1.039697,,07/01/2020,12/31/2020
450668,MSPB-1,0.959656,,07/01/2020,12/31/2020
450669,MSPB-1,0.995371,,07/01/2020,12/31/2020
450670,MSPB-1,1.147785,,07/01/2020,12/31/2020
450672,MSPB-1,1.122295,,07/01/2020,12/31/2020
450674,MSPB-1,N/A,1,07/01/2020,12/31/2020
450675,MSPB-1,0.987020,,07/01/2020,12/31/2020
450677,MSPB-1,0.999581,,07/01/2020,12/31/2020
450678,MSPB-1,1.105273,,07/01/2020,12/31/2020
450684,MSPB-1,1.004791,,07/01/2020,12/31/2020
450686,MSPB-1,1.109124,,07/01/2020,12/31/2020
450688,MSPB-1,1.133965,,07/01/2020,12/31/2020
450690,MSPB-1,0.949307,,07/01/2020,12/31/2020
450694,MSPB-1,1.042447,,07/01/2020,12/31/2020
450697,MSPB-1,0.992228,,07/01/2020,12/31/2020
450698,MSPB-1,N/A,1,07/01/2020,12/31/2020
450702,MSPB-1,1.040101,,07/01/2020,12/31/2020
450709,MSPB-1,0.988250,,07/01/2020,12/31/2020
450711,MSPB-1,0.936955,,07/01/2020,12/31/2020
450713,MSPB-1,1.057675,,07/01/2020,12/31/2020
450718,MSPB-1,1.120992,,07/01/2020,12/31/2020
450723,MSPB-1,1.057991,,07/01/2020,12/31/2020
450730,MSPB-1,1.008469,,07/01/2020,12/31/2020
450742,MSPB-1,1.024717,,07/01/2020,12/31/2020
450743,MSPB-1,1.003671,,07/01/2020,12/31/2020
450747,MSPB-1,1.067178,,07/01/2020,12/31/2020
450755,MSPB-1,N/A,1,07/01/2020,12/31/2020
450771,MSPB-1,1.091001,,07/01/2020,12/31/2020
450774,MSPB-1,N/A,1,07/01/2020,12/31/2020
450775,MSPB-1,1.084275,,07/01/2020,12/31/2020
450779,MSPB-1,0.998678,,07/01/2020,12/31/2020
450788,MSPB-1,1.039417,,07/01/2020,12/31/2020
450801,MSPB-1,1.061102,,07/01/2020,12/31/2020
450803,MSPB-1,N/A,1,07/01/2020,12/31/2020
450804,MSPB-1,0.914142,,07/01/2020,12/31/2020
450808,MSPB-1,N/A,1,07/01/2020,12/31/2020
450809,MSPB-1,1.036701,,07/01/2020,12/31/2020
450820,MSPB-1,1.036971,,07/01/2020,12/31/2020
450822,MSPB-1,0.875105,,07/01/2020,12/31/2020
450825,MSPB-1,N/A,1,07/01/2020,12/31/2020
450827,MSPB-1,0.911126,,07/01/2020,12/31/2020
450828,MSPB-1,0.810357,,07/01/2020,12/31/2020
450831,MSPB-1,N/A,1,07/01/2020,12/31/2020
450833,MSPB-1,N/A,1,07/01/2020,12/31/2020
450834,MSPB-1,N/A,1,07/01/2020,12/31/2020
450840,MSPB-1,1.099639,,07/01/2020,12/31/2020
450844,MSPB-1,1.092621,,07/01/2020,12/31/2020
450847,MSPB-1,1.026671,,07/01/2020,12/31/2020
450848,MSPB-1,0.990829,,07/01/2020,12/31/2020
450851,MSPB-1,0.944252,,07/01/2020,12/31/2020
450853,MSPB-1,1.051757,,07/01/2020,12/31/2020
450855,MSPB-1,0.978255,,07/01/2020,12/31/2020
450856,MSPB-1,0.949580,,07/01/2020,12/31/2020
450860,MSPB-1,N/A,1,07/01/2020,12/31/2020
450862,MSPB-1,1.134400,,07/01/2020,12/31/2020
450864,MSPB-1,0.934635,,07/01/2020,12/31/2020
450865,MSPB-1,N/A,1,07/01/2020,12/31/2020
450867,MSPB-1,0.969564,,07/01/2020,12/31/2020
450869,MSPB-1,1.018695,,07/01/2020,12/31/2020
450871,MSPB-1,N/A,1,07/01/2020,12/31/2020
450872,MSPB-1,N/A,1,07/01/2020,12/31/2020
450874,MSPB-1,N/A,1,07/01/2020,12/31/2020
450875,MSPB-1,0.927653,,07/01/2020,12/31/2020
450876,MSPB-1,1.013711,,07/01/2020,12/31/2020
450877,MSPB-1,N/A,1,07/01/2020,12/31/2020
450880,MSPB-1,0.953923,,07/01/2020,12/31/2020
450883,MSPB-1,N/A,1,07/01/2020,12/31/2020
450885,MSPB-1,1.012611,,07/01/2020,12/31/2020
450888,MSPB-1,N/A,1,07/01/2020,12/31/2020
450889,MSPB-1,N/A,1,07/01/2020,12/31/2020
450890,MSPB-1,0.990015,,07/01/2020,12/31/2020
450891,MSPB-1,N/A,1,07/01/2020,12/31/2020
450893,MSPB-1,0.944242,,07/01/2020,12/31/2020
460001,MSPB-1,1.003995,,07/01/2020,12/31/2020
460003,MSPB-1,1.029703,,07/01/2020,12/31/2020
460004,MSPB-1,0.957150,,07/01/2020,12/31/2020
460005,MSPB-1,1.019720,,07/01/2020,12/31/2020
460006,MSPB-1,0.878677,,07/01/2020,12/31/2020
460007,MSPB-1,0.865142,,07/01/2020,12/31/2020
460009,MSPB-1,1.018049,,07/01/2020,12/31/2020
460010,MSPB-1,0.961466,,07/01/2020,12/31/2020
460011,MSPB-1,1.086765,,07/01/2020,12/31/2020
460013,MSPB-1,1.077656,,07/01/2020,12/31/2020
460014,MSPB-1,1.037571,,07/01/2020,12/31/2020
460015,MSPB-1,0.961495,,07/01/2020,12/31/2020
460017,MSPB-1,N/A,1,07/01/2020,12/31/2020
460019,MSPB-1,0.882837,,07/01/2020,12/31/2020
460021,MSPB-1,0.968195,,07/01/2020,12/31/2020
460023,MSPB-1,1.018770,,07/01/2020,12/31/2020
460026,MSPB-1,1.013757,,07/01/2020,12/31/2020
460030,MSPB-1,0.746932,,07/01/2020,12/31/2020
460039,MSPB-1,N/A,1,07/01/2020,12/31/2020
460041,MSPB-1,0.934009,,07/01/2020,12/31/2020
460042,MSPB-1,0.918114,,07/01/2020,12/31/2020
460044,MSPB-1,0.879444,,07/01/2020,12/31/2020
460047,MSPB-1,N/A,1,07/01/2020,12/31/2020
460049,MSPB-1,0.937135,,07/01/2020,12/31/2020
460051,MSPB-1,1.022709,,07/01/2020,12/31/2020
460052,MSPB-1,1.023015,,07/01/2020,12/31/2020
460054,MSPB-1,N/A,1,07/01/2020,12/31/2020
460057,MSPB-1,0.834474,,07/01/2020,12/31/2020
460058,MSPB-1,0.957035,,07/01/2020,12/31/2020
460060,MSPB-1,1.005416,,07/01/2020,12/31/2020
460061,MSPB-1,0.935156,,07/01/2020,12/31/2020
470001,MSPB-1,0.907421,,07/01/2020,12/31/2020
470003,MSPB-1,0.927418,,07/01/2020,12/31/2020
470005,MSPB-1,0.914350,,07/01/2020,12/31/2020
470011,MSPB-1,1.008324,,07/01/2020,12/31/2020
470012,MSPB-1,1.001780,,07/01/2020,12/31/2020
470024,MSPB-1,0.969834,,07/01/2020,12/31/2020
490001,MSPB-1,0.923055,,07/01/2020,12/31/2020
490002,MSPB-1,0.862184,,07/01/2020,12/31/2020
490004,MSPB-1,0.915642,,07/01/2020,12/31/2020
490005,MSPB-1,0.945556,,07/01/2020,12/31/2020
490007,MSPB-1,0.975295,,07/01/2020,12/31/2020
490009,MSPB-1,1.007277,,07/01/2020,12/31/2020
490011,MSPB-1,0.976636,,07/01/2020,12/31/2020
490013,MSPB-1,0.940508,,07/01/2020,12/31/2020
490017,MSPB-1,1.018686,,07/01/2020,12/31/2020
490018,MSPB-1,0.919505,,07/01/2020,12/31/2020
490019,MSPB-1,0.888683,,07/01/2020,12/31/2020
490020,MSPB-1,0.930603,,07/01/2020,12/31/2020
490021,MSPB-1,0.988594,,07/01/2020,12/31/2020
